min_salary,remote_allowed,formatted_experience_level,location,employee_count,industries,company
50000.0,0,4,742,405.0,3,7708
75000.0,0,2,2762,8353.0,158,7709
85000.0,0,2,1424,434.0,13,7710
40005.76003651702,0,2,1516,1907.0,43,220
93379.06542500724,0,0,2003,66.0,10,7711
70000.0,0,0,3823,7779.0,10,7712
110000.0,0,3,43,4505.0,75,7713
20.55,0,0,4420,623.0,0,1691
1323.0655040398774,0,2,2575,16.0,10,2993
200000.0,0,2,2393,45.0,50,7714
48124.892306004156,0,2,2159,7.0,22,7715
60000.0,0,2,407,6073.0,38,2277
35782.502190794534,1,2,198,126.0,10,3351
131186.34384366227,0,3,32,74.0,33,7716
131186.34384366227,0,3,32,74.0,33,7716
30626.59352460606,0,2,4544,1517.0,49,7706
42673.33333333333,0,2,2659,98901.0,40,7583
23781.559383287404,0,3,590,365.0,18,1844
15007.5,1,4,573,2567.0,69,2194
42673.33333333333,0,2,2659,98901.0,40,7583
54174.24561826177,0,3,1800,365.0,18,1844
22732.78826897847,0,2,2072,50.0,22,7717
175200.0,0,3,3631,100121.0,115,716
23.0,0,4,73,8089.0,11,336
18.0,0,0,491,46.0,7,1285
65762.6980534463,0,4,1651,736.0,86,7718
135000.0,0,2,2924,1818.0,6,7598
123807.48670088606,0,2,4329,13.0,74,7623
30.437500000000004,0,3,3921,365.0,18,1844
350571.9628792953,0,3,244,365.0,18,1844
55000.0,0,0,1634,2805.0,90,7719
30.0,0,4,2635,623.0,1,1691
50614.23593466424,0,2,1440,298.0,75,7720
75000.0,0,2,1048,148.0,10,7721
18053.465437788018,0,0,377,1502.0,6,7722
25.0,0,0,2925,168.0,38,4839
26460.127313107172,0,2,2930,9.0,86,7723
100000.0,0,4,3639,2.0,56,7724
8495.625134911408,1,2,3423,12707.0,10,7680
130000.0,0,3,972,24933.0,28,871
35000.0,0,2,3716,159.0,144,7725
30536.817055872158,0,2,4556,40.0,32,7726
50.0,0,2,3122,24933.0,4,871
67.0,0,4,3640,1336.0,19,307
20.0,0,3,2637,211.0,168,7727
120000.0,1,2,1424,358.0,4,7620
150000.0,0,2,2925,123.0,28,1286
140000.0,0,2,421,112.0,10,5283
180000.0,0,3,2392,2.0,7,2659
67399.61806067849,0,4,2924,6.0,15,7728
20498.089072132414,0,4,3078,678.0,28,5226
55171.98060209686,0,1,3310,21.0,1,7729
44000.0,0,0,1147,654.0,11,7539
67399.61806067849,0,2,2924,200.0,10,7730
24729.93222078885,0,2,1285,11.0,10,233
72855.25744866398,0,0,1065,1255.0,31,7731
60018.8679245283,0,2,1700,3321.0,42,7662
99016.665484584,0,2,1123,64.0,7,39
99016.665484584,0,2,1123,64.0,7,39
20.0,0,2,2925,1360.0,14,3004
30022.333333333332,1,4,4203,36.0,11,7732
85000.0,0,2,2265,1169.0,15,7733
85000.0,0,0,703,223.0,11,7734
81132.54782040483,0,2,4023,197.0,13,7735
30022.333333333332,1,2,4203,39.0,11,7441
14392.111407007587,0,3,2860,55.0,50,7736
93343.77333333333,0,3,2927,6462.0,15,86
59913.48837209303,0,2,3631,96.0,69,7630
64038.12678863391,0,0,199,84.0,61,2052
75000.0,0,2,3487,41.0,7,7737
21476.570507734617,0,3,1229,113.0,161,7738
3280.38795829692,0,0,2699,2821.0,7,371
84000.0,0,2,3643,2733.0,86,3034
70000.0,0,2,1988,468.0,25,1148
4441.792867597579,0,3,3070,365.0,18,1844
72509.44776845953,0,4,1631,1251.0,104,7739
30022.333333333332,1,2,4203,16.0,18,7740
135000.0,0,2,2265,1169.0,15,7733
78100.0,1,2,4203,6198.0,53,176
152587.15596330276,0,2,4321,17550.0,0,7741
65000.0,0,2,457,18.0,7,7742
61093.22206778285,0,2,1973,302.0,57,7743
45000.0,0,2,401,6.0,24,7744
135000.0,0,3,1049,969.0,15,7617
31594.4508026645,0,2,2392,20835.0,15,4113
152391.30434782608,0,3,150,365.0,18,1844
30022.333333333332,1,2,4203,137.0,10,7498
31.03570881494403,0,2,887,46.0,28,7745
100000.0,0,2,2924,3300.0,68,2998
25848.264203688886,0,0,758,1402.0,85,7746
90227.09529751517,0,3,4019,365.0,18,1844
30022.333333333332,1,2,4203,96.0,10,807
30022.333333333332,1,2,4203,137.0,10,7498
49501.718120805366,0,4,1547,181.0,68,7747
15227.923687857383,0,2,3802,42.0,23,7748
1510.0,0,3,421,2606.0,11,7749
42516.07347497845,0,5,2220,88.0,7,786
24.0,1,2,3645,2142.0,10,1365
58632.26560870712,0,2,2056,2230.0,17,7750
45000.0,0,2,401,81.0,20,7751
30022.333333333332,1,0,4203,36.0,11,7732
8532.46688512934,0,4,3838,522.0,4,1712
23299.327064982182,0,3,4053,54.0,68,7752
43645.09090909091,0,2,3398,5.0,7,7753
30022.333333333332,1,4,4203,723.0,68,2949
31153.371249838056,0,3,4058,35.0,144,7754
68405.94059405942,0,2,4411,471.0,15,7755
19.1,0,3,744,193.0,28,7756
60018.8679245283,0,2,1700,72.0,10,2823
91666.66666666667,0,2,2362,8107.0,36,2977
40000.0,0,3,786,1249.0,17,7056
25674.000000000004,0,3,1932,365.0,18,1844
80000.0,0,2,168,305.0,0,1493
30022.333333333332,1,2,4203,11.0,10,7757
30528.69651284619,0,3,3820,365.0,18,1844
36464.75,0,2,1960,26602.0,10,1767
72545.14963288199,0,2,2983,387.0,55,7758
180000.0,0,2,2484,202.0,7,7759
30.0,0,2,538,24933.0,4,871
1339.356881939078,0,4,2728,32.0,24,7760
67.0,0,4,2830,1336.0,19,307
57218.36925960638,0,3,1705,365.0,18,1844
49247.90791103002,0,3,3743,365.0,18,1844
120000.0,0,2,2924,64.0,46,7328
60867.99251889812,1,2,2464,224.0,10,1619
114586.95227617842,0,5,1783,3.0,19,7679
32817.1033645664,0,2,198,71.0,111,7470
59913.48837209303,0,2,3631,96.0,69,7630
40000.0,0,1,786,31364.333333333332,25,1249
25674.000000000004,0,4,1949,377.0,35,7649
100000.0,0,2,3148,8470.0,72,7761
60320.0,0,4,1648,924.0,10,7762
18169.122420343658,0,3,2278,28.0,2,7763
99016.665484584,0,2,1123,64.0,7,39
99016.665484584,0,2,1123,64.0,7,39
45000.0,1,4,4095,7.0,37,7764
99016.665484584,0,2,1123,64.0,7,39
99016.665484584,0,2,1123,64.0,7,39
31153.371249838056,0,3,4058,8.0,109,7765
30917.26214623779,0,2,4564,532.0,10,1405
18053.465437788018,0,4,377,1502.0,6,7722
600000.0,0,2,231,7.0,1,7766
80.0,1,2,573,255.0,33,7682
39174.55459839446,0,2,3183,32.0,13,7767
139730.26062577835,0,3,203,365.0,18,1844
54961.088903682736,0,3,1253,365.0,18,1844
50449.05038900248,0,2,3297,173.0,29,7768
132433.83475457568,0,2,218,233.0,50,7687
81402.37077770082,0,2,4023,468.0,7,1148
74799.5538546246,0,3,2200,365.0,18,1844
80000.0,0,2,3153,15.0,24,7769
20.0,0,0,2392,201.0,86,7770
69443.96167095633,0,2,1668,8.0,49,7771
30.0,0,2,896,2567.0,165,2194
30022.333333333332,1,2,4203,161.0,10,7332
57894.09331349473,0,4,198,53.0,28,7772
23.0,0,2,758,166.0,10,2315
33.0,0,0,1852,6564.0,39,5326
76806.23892434128,0,0,2038,3.0,6,7773
600000.0,0,2,231,384.0,68,7774
86674.72571514093,0,3,2924,31.0,88,7775
30022.333333333332,1,2,4203,290.0,7,2464
37.0,0,2,3452,209.0,10,602
110000.0,0,3,2925,144.0,7,4718
44.0,0,2,742,471.0,10,1385
54142.135623730945,1,2,169,10.0,13,7776
25674.000000000004,0,3,1928,365.0,18,1844
45000.0,0,4,3591,0.0,6,7777
58055.817436477104,1,4,1123,29.0,154,7671
21.0,0,0,2013,12.0,7,7778
30022.333333333332,0,2,4201,1402.0,85,7746
46000.0,0,2,3270,129.0,94,2897
65000.0,0,3,630,1332.0,65,2435
7759.197360556973,1,0,338,41.0,68,7779
90000.0,0,3,2924,800.0,89,7780
30022.333333333332,1,2,4203,12.0,111,7689
60000.0,0,2,4153,35.0,7,2342
27.8125,0,3,962,365.0,18,1844
93514.90535543459,0,2,3985,17.0,53,7781
30022.333333333332,1,2,4203,88.0,111,786
75000.0,1,2,4203,2.0,15,7782
99461.35415948332,0,2,1123,2142.0,10,1365
51733.620703265326,0,4,2182,2230.0,17,7750
23202.66939030659,0,3,4612,365.0,18,1844
45000.0,0,4,169,13.0,31,7783
60000.0,0,4,1123,46.0,1,1285
42673.33333333333,0,2,2659,98901.0,40,7583
25.0,0,0,2924,85.0,28,7784
50000.0,0,4,457,46.0,2,1285
30.0,0,4,2924,85.0,15,7784
42673.33333333333,0,2,2659,98901.0,40,7583
30022.333333333332,1,2,4203,75.0,11,7785
60.0,1,2,4203,1589.0,7,2821
80000.0,0,4,199,85.0,39,7786
110000.0,0,3,2925,55.0,90,7787
141729.99463379843,0,3,3487,147.0,28,7788
44706.211081794194,0,3,2602,25.0,50,7789
36000.0,0,3,1311,2.0,15,7790
35.0,0,0,851,512.0,84,7142
984.3476352065411,0,3,439,365.0,18,1844
8340.71402588768,0,3,871,1.0,7,7791
42673.33333333333,0,3,2637,7.0,18,7792
17846.773672684725,0,2,2246,468.0,102,7793
30022.333333333332,1,4,4203,354.0,15,7655
49245.05183788878,0,2,4511,64.0,7,39
49245.05183788878,0,2,4511,64.0,7,39
99016.665484584,0,2,1123,64.0,7,39
99016.665484584,0,2,1123,64.0,7,39
60023.83614823065,0,2,1569,64.0,7,39
31.99,0,4,3642,45.0,7,7794
55000.0,0,0,2924,168.0,38,4839
25674.0,0,4,1920,115.0,40,7795
49245.05183788878,0,2,4511,64.0,7,39
25.0,0,2,2970,293.0,66,7796
70000.0,0,2,1988,2102.0,10,1265
90000.0,0,2,858,29372.0,53,358
44.0,0,2,742,7.0,15,2850
57581.62000761413,0,3,3624,338.0,23,1888
22.0,0,0,421,490.0,15,1953
70000.0,1,2,4203,7.0,3,7797
55000.0,1,2,3467,750.0,42,7552
45.0,1,2,4203,66940.0,15,4521
68153.93104478689,0,2,1594,87.0,10,1518
85100.29093303368,0,2,2924,888.0,92,7798
81132.54782040483,0,2,4023,28.0,13,7799
76006.4083756883,0,3,2464,427.0,7,7450
65.0,0,2,198,1050.0,10,1221
46558.83229813665,0,3,1535,365.0,18,1844
50161.94366952121,0,2,2209,671.0,40,7509
93989.94703117156,0,2,1014,22.0,10,4998
45000.0,0,0,1547,425.0,30,7800
11965.822454107116,1,0,3639,98.0,90,7801
56391.67386704304,0,4,3624,96.0,13,7802
85100.29093303368,0,0,2924,281.0,92,7803
54142.135623730945,1,2,169,298169.0,10,162
32.01626123751157,1,2,972,93.0,13,7804
30022.333333333332,1,2,4203,2.0,41,7805
70000.0,0,2,3723,17.0,93,7806
54600.0,0,2,3643,2.0,46,7807
31.818181818181817,0,0,3930,231.0,0,2898
120000.0,0,2,2924,56.0,35,7808
35.0,0,0,2237,623.0,78,1691
42098.04302620446,0,2,3203,41.41560817564839,1,5608
30022.333333333332,1,4,4203,112.0,13,7579
16.0,0,1,3270,129.0,176,2897
25.0,0,2,341,4413.0,147,7809
122903.72520843415,0,2,2,97.0,111,7810
45000.0,0,0,621,205.0,18,7811
36295.40610747777,0,2,2872,1723.0,25,7812
9703.631295206449,0,3,2683,365.0,18,1844
56968.96217264791,0,3,1784,365.0,18,1844
150000.0,0,2,421,218.0,7,2455
22999.908122891487,0,2,538,2821.0,13,371
15442.217391304344,0,3,573,1328.0,15,7813
62172.89870369941,0,3,4435,365.0,18,1844
99681.68407398798,0,2,2469,158.0,10,1832
135441.62436548222,0,2,4303,2230.0,29,2442
27.333333333333336,0,2,3266,7.0,27,7814
39092.27433337259,1,2,1773,88.0,10,7815
175200.0,0,2,972,100121.0,115,716
54301.33791336105,0,3,1331,365.0,18,1844
55000.0,0,4,311,8.0,7,7816
1510.0,0,2,421,2821.0,15,371
128333.33333333333,0,1,3543,3356.0,24,956
60018.8679245283,0,2,1700,613.0,7,3086
30022.333333333332,1,3,4203,49.0,15,7817
30022.333333333332,1,2,4203,69.0,10,7152
52630.95819070128,0,2,941,8.0,49,7771
132205.7142857143,0,2,4302,74.0,107,7818
100000.0,0,3,199,128.0,88,7819
18541.165499183542,0,0,2836,1461.0,15,7820
35116.8759255637,1,3,2898,701.0,7,7821
1510.0,0,3,421,2142.0,15,1365
45.0,0,2,972,134.0,10,2797
99016.665484584,0,2,1123,64.0,7,39
20115.065885656866,0,2,583,10.0,174,7822
24.488409782509848,0,0,2258,64.0,7,39
30022.333333333332,1,2,4203,35.0,38,7823
125000.0,0,4,2484,13.0,31,7824
29678.60956391741,0,2,4160,37561.0,22,7825
36328.632298139855,0,2,4068,69.0,72,1583
65870.76955951007,1,2,4267,255.0,33,7682
44.0,0,3,742,273.0,32,7826
70.0,0,2,2924,64.0,46,7328
90000.0,1,2,2899,84.0,10,7691
14337.537797394283,0,3,3079,90.0,15,7827
55769.23076923077,0,2,177,3159.0,10,1296
41074.74518686297,0,2,4476,5094.0,23,2383
132433.83475457568,0,2,218,233.0,50,7687
49.0,1,4,2695,24.0,11,7673
45787.234041493924,0,3,759,365.0,18,1844
31.529411764705884,0,2,3932,2232.0,11,7828
67879.0900807186,0,1,1594,51.0,88,7639
95000.0,1,4,1374,24.0,84,1778
81226.67394930567,1,3,1058,128.0,12,7829
15007.5,1,2,573,205.0,10,2170
70000.0,0,2,198,2233.0,22,6180
86000.0,0,2,1619,34920.0,68,2216
1510.0,0,2,421,22.0,27,7830
96006.0,0,4,2924,11482.0,11,1494
46741.759142470655,0,1,2149,25.0,33,7831
55000.0,0,3,125,16.0,11,7832
43191.6350786692,0,0,4111,81.0,0,7833
9431.0,0,2,3310,10.0,10,7834
30022.333333333332,1,4,4203,319.0,7,3906
25.0,0,2,29,6564.0,38,5326
66801.09581087863,0,3,1017,28.0,28,7835
70000.0,0,4,3723,2937.0,43,7451
123920.86003930849,0,2,4329,6.0,25,1336
32523.5,0,4,2393,479.0,58,7836
30.0,0,2,882,284.0,7,7296
75188.98964981697,0,2,1048,990.0,35,3698
30022.333333333332,1,2,4203,2777.0,10,7564
35000.0,0,0,2719,3.0,19,7837
30.537342701047645,0,4,895,6.0,17,7838
80000.0,0,2,43,4505.0,75,7713
77759.51061319749,0,3,3587,365.0,18,1844
75.0,0,4,708,986.0,10,1951
42673.33333333333,0,2,2659,98901.0,40,7583
67399.61806067849,0,2,2924,102.0,18,7839
50000.0,0,0,377,34.0,65,7594
57780.609763171364,0,3,3433,365.0,18,1844
24.73,1,4,4203,53.0,3,7840
50098.66827791779,0,0,198,13712.0,28,7841
90000.0,0,3,2793,37.0,25,7842
55937.5,0,3,179,365.0,18,1844
59181.31527760197,0,2,2038,2102.0,72,1265
90000.0,0,2,1424,434.0,13,7710
73363.92120034731,0,5,1349,15088.0,11,4934
150000.0,0,4,1920,692.0,7,7271
62592.16301599279,0,3,4095,471.0,10,1385
21668.67370353373,0,3,2585,5.0,13,7843
67699.32427603309,0,2,3027,445.0,42,7844
181600.0,0,3,3647,100121.0,115,716
179500.0,0,3,1049,100121.0,115,716
104100.0,0,3,1216,100121.0,115,716
252068.29920305984,0,2,270,1575.0,68,7030
82647.22246210264,0,2,1773,135.0,10,1672
43400.402490430664,0,2,4411,136.0,7,7845
151466.65080096183,0,2,309,141.0,28,7846
57511.12918031676,0,2,1434,36.0,11,7847
42000.0,0,4,1556,2.0,86,7848
70000.0,0,2,2925,82.0,43,7849
20.0,0,1,3625,12.0,22,7850
150000.0,1,2,4203,16.0,15,7851
85000.0,0,2,2856,106.0,10,2508
44.0,0,0,742,60.0,15,7852
92864.6957991117,0,1,2870,974.9999999999999,28,470
73895.53437123858,1,2,1616,5.0,11,7853
50000.0,0,2,2925,1153.0,43,7854
80000.0,0,2,972,969.0,15,7617
70000.0,0,4,1114,1263.0,42,7855
114106.84725119089,0,2,3545,169.0,60,7681
30022.333333333332,1,2,4203,255.0,33,7682
30022.333333333332,1,2,4203,185.0,10,1463
24.0,0,4,2924,1165.0,92,7856
60018.8679245283,0,2,1700,28.0,76,7763
79356.0,0,4,4329,3097.0,23,3775
72000.0,1,4,2927,2742.0,68,7701
160000.0,1,2,2925,237.0,13,7857
30022.333333333332,1,2,4203,31.0,111,7858
130000.0,1,1,421,3.0,7,7859
77060.8305305289,0,3,1616,3.0,28,7860
20642.174419172512,0,2,1496,8.0,23,2695
30022.333333333332,1,2,4203,899.0,10,7861
30022.333333333332,1,3,4203,360.0,13,7862
85179.78121058334,0,3,1039,0.0,49,7863
73000.0,0,2,4470,4341.0,86,7864
7408.08488906634,0,4,338,41.0,68,7779
150000.0,0,2,2925,108.0,13,7865
45826.719732460006,0,2,1618,99.17129583262304,53,1608
51367.83312626419,0,3,621,365.0,18,1844
85100.29093303368,0,3,2924,23.0,92,7866
72000.0,0,4,3487,13.0,66,7867
25674.0,0,4,1920,1035.0,28,7868
50000.0,0,0,4330,2733.0,56,3034
16.0,0,0,1793,39.0,0,7869
80000.0,1,4,2924,123.0,15,1286
90698.0,1,2,3365,202.0,69,7870
30022.333333333332,1,2,4203,122.0,7,7871
113631.40176413635,0,2,2472,96.0,11,7872
30022.333333333332,1,3,4203,112.0,13,7579
11546.145588023017,0,3,3082,365.0,18,1844
30022.333333333332,1,2,4203,2558.0,82,7873
60000.0,1,4,3122,136.0,58,7874
13396.554964020896,0,4,2072,239.0,68,7875
66272.53333333334,0,1,406,210.0,20,638
17.0,0,0,531,46.0,22,1285
202300.0,0,4,1920,100121.0,115,716
125460.07464553433,0,3,2494,365.0,18,1844
44.0,0,0,742,175.0,15,7876
23.377850162866448,0,2,2770,277.0,57,2890
90000.0,0,2,2927,3857.0,18,2543
82338.70788943915,0,0,1049,147.0,14,7877
21.0,0,4,3122,227.0,6,2815
27.333333333333336,0,4,3266,4390.0,23,7878
55.0,0,2,168,899.0,10,1342
80000.0,0,1,3398,18.0,3,7879
104344.03147024855,0,2,3517,64.0,7,39
8495.625134911408,1,2,3423,12707.0,10,7680
56227.79363332517,1,4,1874,195.0,11,7880
90000.0,0,3,1424,53.0,11,7881
54000.0,0,3,2925,6.0,86,7882
115000.0,0,2,758,135.0,7,1672
60.0,1,2,4203,490.0,19,1953
11332.781683392162,1,2,3118,255.0,33,7682
115379.83424954236,1,3,50,815.0,3,7883
56295.387608075645,0,3,3324,365.0,18,1844
32.0,0,2,2214,471.0,53,7884
23651.928615083743,0,3,2376,365.0,18,1844
27.333333333333336,0,2,3266,37.0,106,7885
70.0,1,2,4203,2656.0,11,1607
30022.333333333332,1,2,4203,26.0,10,7886
8489.657202383962,0,2,3417,88.0,7,786
90000.0,1,2,2637,24.0,145,1778
80000.0,0,2,2453,17.0,49,7887
70000.0,0,2,4470,4341.0,86,7864
90000.0,0,2,3189,43.0,60,7888
39678.17729567889,0,0,3543,12.0,7,7778
26.92,1,2,3715,799.0,19,628
75.0,0,2,3841,19520.333333333332,20,2017
50000.0,0,4,858,1845.0,168,7889
74681.44614548345,0,4,1605,63561.0,42,4522
45000.0,0,2,401,81.0,20,7751
65000.0,0,3,630,1332.0,65,2435
60798.993901058144,0,2,3681,7959.0,10,5094
115764.10723495012,0,2,3122,13804.0,7,528
68405.94059405942,0,2,4411,1480.0,44,939
45000.0,0,0,1305,48.0,37,7890
122903.72520843415,0,2,2,97.0,111,7810
76585.47936061144,0,1,1616,3.0,38,7891
30022.333333333332,1,2,4203,31.0,88,7892
25624.99977799533,0,3,4604,365.0,18,1844
25674.000000000004,0,4,1949,377.0,35,7649
55000.0,0,0,1920,67.0,116,686
87392.95,0,4,426,1150.0,86,7155
29686.199286909377,0,2,4053,3.0,50,7893
60320.0,0,2,1648,94.0,10,7894
1479.262320328542,0,3,343,365.0,18,1844
30022.333333333332,1,3,4203,237.0,3,1780
120000.0,1,0,3927,87.0,11,7895
211600.0,1,3,3647,100121.0,115,716
8050.789909852871,0,3,2569,365.0,18,1844
65.0,1,1,1123,323.0,11,7229
62341.17373391367,0,2,3631,3623.0,11,1396
90.0,0,2,2927,2566.0,6,7896
30022.333333333332,1,4,4203,360.0,11,7897
60000.0,0,2,510,2233.0,36,6180
25673.999999999996,0,3,1930,365.0,18,1844
69045.440717196,0,4,1093,1156.0,49,7898
43512.10864956653,0,3,4466,365.0,18,1844
142299.43697481204,0,0,107,162.0,10,7899
260100.0,0,3,2925,1525.0,115,706
59589.801831417906,0,3,1247,365.0,18,1844
34997.34667477087,0,2,4508,55.0,102,7900
47893.70708351735,0,2,4510,29.0,7,7901
120000.0,0,0,4330,2250.0,51,89
72603.50306447216,1,2,198,0.0,38,7902
10582.450937200238,0,4,3114,927.0,10,7903
30022.333333333332,1,2,4203,248685.0,10,1775
36464.75,0,2,1960,26602.0,10,1767
15693.427672070495,0,2,2546,1925.0,7,7904
17472.77883624897,0,2,3073,1925.0,7,7904
36464.75,0,2,1960,1925.0,7,7904
27.0,0,0,1920,6564.0,73,5326
45000.0,0,2,401,6.0,24,7744
175000.0,0,3,2924,64.0,89,7328
54653.0,0,4,22,858.0,50,7905
23.0,0,4,2363,46.0,59,1285
90000.0,0,4,4342,33.0,23,7906
24.736842105263154,0,4,979,164.0,115,7907
23.0,1,2,4203,371.0,69,7908
58581.59636173042,0,3,3706,365.0,18,1844
42673.333333333336,0,3,2635,114.0,13,7909
71580.29,0,1,4053,14.0,74,7910
60000.0,0,4,972,37.0,10,7842
44.0,0,2,2393,799.0,11,628
77808.57916046282,0,3,3583,365.0,18,1844
30536.817055872158,0,2,4556,247.0,68,7911
35.0,1,3,4203,15.0,55,7520
110000.0,1,4,1049,11.0,32,7912
100031.52479861643,0,3,3664,365.0,18,1844
62118.749035388464,0,3,3999,365.0,18,1844
75000.0,0,2,530,260.0,0,7359
90000.0,0,4,1568,4583.0,29,7913
22.0,0,2,3414,7.0,15,7914
16.0,0,0,2699,30.0,69,1338
44399.39657654654,0,2,4250,22.0,18,7915
135000.0,0,2,3148,8470.0,15,7761
122976.49766615478,0,2,1,97.0,111,7810
44.0,0,4,742,67.0,46,2436
48.0,0,2,3626,19.0,51,7916
75.0,0,2,1455,130.0,49,2188
24.0,0,2,3357,98.0,45,7917
87392.95,0,4,3625,1150.0,86,7155
65000.0,0,1,3266,15.0,3,7918
89299.01731194736,0,3,2599,13.0,25,7919
50242.3744842371,0,3,2124,365.0,18,1844
30022.333333333332,1,2,4203,88.0,10,786
23.377850162866448,0,2,2770,277.0,57,2890
18.0,0,4,198,2142.0,53,1365
150000.0,0,0,4330,37.0,10,7920
33240.076270942925,0,3,3688,365.0,18,1844
62488.81484267504,0,3,1193,365.0,18,1844
61502.88672969774,0,3,4411,365.0,18,1844
30022.333333333332,1,2,4203,659.0,32,7921
45.0,0,2,972,1461.0,15,7820
31.05114735980212,0,3,886,365.0,18,1844
22.034768949099465,0,0,1436,3677.0,74,464
50000.0,0,2,4414,48.0,42,7922
52700.393735702266,1,3,1305,222.0,10,7923
22.0,0,4,2692,218.0,29,2455
100000.0,0,2,346,9.0,7,7924
63303.22580645161,0,3,1725,24933.0,28,871
42673.33333333333,0,2,2659,90.0,40,7925
114500.0,0,1,3422,100121.0,115,716
120000.0,0,4,623,55.0,7,7926
40000.0,0,2,460,25.0,11,7927
30.0,0,3,2635,351.0,7,2722
42000.0,0,4,4479,3595.0,40,2045
1000.0,1,2,2905,126.0,10,3351
40.0,1,4,421,218.0,7,2455
26534.475075098882,0,3,3183,365.0,18,1844
80000.0,0,4,623,55.0,68,7926
30022.333333333332,1,2,4203,63.0,10,6284
22.7,1,2,4203,7749.0,28,7928
260100.0,0,3,1306,1525.0,115,706
20.0,0,2,4058,2939.0,7,2573
42646.841125845676,1,2,3095,10.0,54,7776
18.0,0,3,2624,47.0,11,7929
82916.06376365248,0,2,1046,1461.0,15,7820
40600.0,1,2,4095,88930.0,10,438
120415.58391873435,0,2,95,1461.0,15,7820
131560.52523503272,0,2,218,98901.0,40,7583
120000.0,0,4,2038,287.0,69,2666
67699.32427603309,0,4,3027,445.0,42,7844
23406.312350872624,0,3,3452,105.0,10,7930
73853.36152525678,0,2,1682,15.0,25,7931
75000.0,0,2,1505,17.0,59,7932
55039.302397883075,0,3,1305,183.0,15,7933
953.5990107290577,1,2,421,16.0,10,7934
45.0,0,0,972,54420.0,10,3112
75000.0,0,2,3640,98.0,147,7935
50000.0,0,4,3870,62.0,15,2734
39931.11025598983,0,3,800,13.0,15,7936
21.0,0,2,3364,13712.0,28,7841
71000.0,0,2,1534,13712.0,28,7841
96593.49679307063,0,0,4192,13712.0,28,7841
18058.018582103163,0,2,4174,2102.0,29,7937
45000.0,0,4,3927,1498.666666666667,50,2149
1510.0,0,0,421,13712.0,28,7841
77693.75043153168,0,2,3583,468.0,7,1148
18062.694971546483,0,0,4174,2102.0,29,7937
85100.29093303368,0,3,2924,9.0,92,7938
25674.0,0,0,1920,13712.0,28,7841
120000.0,0,2,1616,1222.0,31,1448
59181.784076423115,0,0,2027,250.0,90,7939
72226.58139470126,0,0,643,85.0,66,7940
25.0,0,4,841,13712.0,28,7841
48448.849675746955,0,0,3207,13712.0,28,7841
45000.0,0,0,169,13712.0,28,7841
43216.72879861022,0,2,4307,1531.444051471574,0,7352
50098.66827791779,0,0,198,13712.0,28,7841
59181.784076423115,0,0,2027,250.0,90,7939
55.0,0,0,722,2528.0,51,1006
98773.00202332709,0,2,1155,13712.0,28,7841
60142.061914894744,0,0,3672,13712.0,28,7841
16.0,0,4,406,13712.0,28,7841
50098.66827791779,0,0,198,13712.0,28,7841
84678.92068308551,0,0,1317,815.0,37,76
68674.68000000001,0,0,2393,23145.0,47,174
16716.897966446068,0,4,573,57.0,10,7941
65409.872500089565,0,4,1083,35.0,50,7942
45000.0,0,4,3790,78.0,22,2422
90000.0,0,0,3701,0.0,3,7943
50098.66827791779,0,0,198,13712.0,28,7841
25471.03932054327,0,2,3818,13712.0,28,7841
17.98,0,0,264,13712.0,28,7841
25674.0,0,0,1920,13712.0,28,7841
3129.0744386892425,0,0,2699,13712.0,28,7841
98388.1538342155,0,0,1155,13712.0,28,7841
18062.694971546483,0,0,4174,2102.0,29,7937
33388.982841232515,0,3,2899,1048.0,74,7944
84678.92068308551,0,0,1317,815.0,37,76
65004.857142857145,0,0,3863,6230.200000000001,33,2540
88530.56167980692,0,0,4001,13712.0,28,7841
82682.13903501703,0,0,2965,13712.0,28,7841
69420.54875783078,0,4,1983,13712.0,28,7841
84678.92068308551,0,0,1317,815.0,37,76
59181.784076423115,0,0,2027,250.0,90,7939
46481.01679785505,0,4,2148,493.0,40,7945
124363.98229679855,1,1,4329,166.0,11,7946
32880.51836450087,0,0,2860,13712.0,28,7841
4159.812618147526,0,0,2701,13712.0,28,7841
62872.354111541994,0,0,3631,13712.0,28,7841
18.0,0,2,708,13712.0,28,7841
65000.0,0,0,630,377.6666666666667,33,3399
51671.666666666664,0,1,2635,7252.666666666667,24,124
11555.741038523649,0,0,2079,196.0,91,940
27.01333333333333,0,2,1252,1514.0,50,4084
44223.40585146287,0,2,3617,1064.0,49,2660
15.0,0,2,3062,2.0,17,7947
67399.61806067849,0,3,2924,2.0,144,7948
12.0,1,2,4203,0.0,34,7949
7000.0,1,2,4203,30.0,107,7950
44411.0,0,2,378,193217.66666666666,59,3392
25.0,0,2,341,11049.0,20,3070
30575.350220604974,0,2,319,11380.0,60,7951
17.0,0,2,4411,130.0,39,7952
75527.13227274263,0,4,1372,479.0,23,7953
53604.17746737778,0,2,1178,176.0,28,7954
34111.666666666664,0,0,1973,19163.0,7,92
145000.0,0,0,3647,496.0,61,7955
31805.33756990139,0,2,2657,10.0,1,7956
80000.0,0,2,3205,667.0,11,7957
4741.623616236162,0,2,710,588.0,39,7958
30022.333333333332,1,2,4203,7.0,28,7959
30022.333333333332,1,2,4203,139.0,6,7960
82338.70788943915,0,0,1049,147.0,14,7877
